artifact,task,condition,injection_relation,dose,detector,detector_family,expected_lattice_detector,n_queries,n_clean_scanned,clean_background_hit_rate,injection_recall,incremental_hit_rate,mean_injection_match_score,changed_queries,changed_only_recall,decoy_false_positive_proxy,decoy_changed_false_positive_proxy,net_recall_over_decoy,net_changed_recall_over_decoy
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_5x,decoy,5,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,ecfp70,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.14192175144723185,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,ecfp80,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.14192175144723185,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.14192175144723185,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,scaffold,scaffold,canonical,64,5000,0.421875,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_5x,decoy,5,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,ecfp70,ecfp_similarity,canonical,64,5000,0.03125,0.0,0.0,0.14374790133151522,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,ecfp80,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.14374790133151522,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.14374790133151522,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,parent,semantic_lattice,canonical,64,5000,0.03125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,scaffold,scaffold,canonical,64,5000,0.328125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_5x,decoy,5,tautomer,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,0.0,0.0,0.15797256304205948,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.15797256304205948,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.15797256304205948,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,scaffold,scaffold,canonical,64,5000,0.453125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,stereo,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_5x,decoy,5,tautomer,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,0.0,0.0,0.2009427734331176,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,0.0,0.0,0.2009427734331176,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.2009427734331176,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.20501143644444092,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.20501143644444092,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.20501143644444092,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.171875,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bbbp,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.17879331924443165,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.17879331924443165,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.17879331924443165,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.3125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_fda,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.19161437494826217,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.19161437494826217,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.19161437494826217,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.3125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,clintox_tox,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.1743543884869492,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.1743543884869492,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.1743543884869492,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.3125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,hiv,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.171875,0.0,0.0,0.17520073761777122,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,0.0,0.0,0.17520073761777122,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.17520073761777122,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.03125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.296875,0.015625,0.0,0.015625,64,0.015625,0.015625,0.015625,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,sider_gastro,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.19926634788112416,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.19926634788112416,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.19926634788112416,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.421875,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_ahr,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.03125,0.0,0.0,0.1854815785346366,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.1854815785346366,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.0,0.0,0.0,0.1854815785346366,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.03125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.328125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_are,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,canonical,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,0.0,0.0,0.20293978876159363,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,0.0,0.0,0.20293978876159363,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,0.0,0.0,0.20293978876159363,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,parent,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,scaffold,scaffold,canonical,64,5000,0.453125,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,stereo,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,tox21_mmp,decoy_20x,decoy,20,tautomer,semantic_lattice,canonical,64,5000,0.015625,0.0,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,ecfp70,ecfp_similarity,canonical,64,5000,0.0625,1.0,0.9375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,ecfp80,ecfp_similarity,canonical,64,5000,0.03125,1.0,0.96875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,parent,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,raw,exact_identity,canonical,64,5000,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,scaffold,scaffold,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bace,exact_1x,exact,1,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,ecfp80,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,ecfp90,ecfp_similarity,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,raw,exact_identity,canonical,64,5000,0.0,0.015625,0.015625,0.015625,0,,0.0,0.0,0.015625,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,scaffold,scaffold,canonical,64,5000,0.171875,1.0,0.828125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,stereo,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,bbbp,exact_1x,exact,1,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,raw,exact_identity,canonical,64,5000,0.0,0.03125,0.03125,0.03125,0,,0.0,0.0,0.03125,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,scaffold,scaffold,canonical,64,5000,0.3125,1.0,0.6875,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,stereo,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_fda,exact_1x,exact,1,tautomer,semantic_lattice,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,exact_1x,exact,1,canonical,exact_identity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,exact_1x,exact,1,ecfp70,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,exact_1x,exact,1,ecfp80,ecfp_similarity,canonical,64,5000,0.046875,1.0,0.953125,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,exact_1x,exact,1,ecfp90,ecfp_similarity,canonical,64,5000,0.0,1.0,1.0,1.0,0,,0.0,0.0,1.0,
phase0_tf_confirm_top_len158_extra,clintox_tox,exact_1x,exact,1,parent,semantic_lattice,canonical,64,5000,0.015625,1.0,0.984375,1.0,0,,0.0,0.0,1.0,
